C,C#,D,D#,E,F,F#,G,G#,A,A#,B
1,0.489944851,0.237189122,0.260542359,0.174217866,0.190612476,0.421767382,0.332923941,0.212869997,0.21409198,0.127478991,0.176572496
1,0.489562668,0.187050399,0.233752531,0.159584385,0.177071469,0.40810768,0.316660651,0.174363818,0.157381489,0.13323526,0.142993093
1,0.535750128,0.175252312,0.210126849,0.191719254,0.193033336,0.422552821,0.298899623,0.12926455,0.110357858,0.13026088,0.115770583
1,0.565902058,0.260479267,0.195692684,0.229054662,0.227598283,0.445158746,0.3166044,0.107401549,0.119660729,0.168808449,0.160831739
1,0.648179776,0.343786951,0.196450098,0.296228787,0.301796874,0.461522029,0.376030268,0.176966235,0.167099423,0.221955584,0.15027502
1,0.769876696,0.370332177,0.248899021,0.401700366,0.456147152,0.525428916,0.487264424,0.19026626,0.207194279,0.241042678,0.268264148
1,0.976063873,0.44042105,0.342024122,0.61586527,0.715132751,0.765818003,0.669984467,0.279475858,0.18973112,0.245421577,0.327178748
0.708826901,1,0.408072528,0.29832691,0.711645798,0.924646729,0.98992178,0.710480666,0.332934949,0.113761369,0.198221045,0.231945224
0.485154845,0.865298494,0.39823227,0.209915837,0.666379008,1,0.983089236,0.599208028,0.252694271,0.093461146,0.195992112,0.245492983
0.513791738,0.72056259,0.472813956,0.217907841,0.660403987,1,0.892581244,0.465844289,0.17048327,0.104546999,0.230758375,0.276064992
0.54610557,0.630734017,0.496340606,0.291658577,0.719545699,1,0.785138917,0.353316008,0.114630708,0.108221559,0.216492252,0.277444204
0.548170406,0.576766633,0.517374363,0.36740954,0.738039765,1,0.724351516,0.325928328,0.107182133,0.109712948,0.18731051,0.210254466
0.564556931,0.630499113,0.488734959,0.419986342,0.768417053,1,0.712111045,0.306770115,0.135433389,0.114514525,0.180000226,0.124979426
0.589385015,0.705836482,0.449663474,0.447032104,0.835764481,1,0.706666844,0.297695927,0.17184825,0.140938929,0.15275456,0.094878604
0.588099323,0.722124402,0.422935929,0.473951663,0.865096793,1,0.647061974,0.266504535,0.155647637,0.161822408,0.115503941,0.151858668
0.615662597,0.794670104,0.426615785,0.529781887,0.875665296,1,0.5767614,0.256783075,0.119837682,0.225374797,0.15015513,0.212540137
0.783182219,0.956713504,0.404501527,0.592259477,0.838953491,1,0.504187771,0.242845525,0.178397176,0.301892686,0.218771992,0.278479569
0.89202481,1,0.30979563,0.59681975,0.633819727,0.879684628,0.386091081,0.197542476,0.25909126,0.367854514,0.225055747,0.297134743
0.938847817,1,0.311977276,0.580569718,0.55399657,0.752304249,0.301036924,0.145407452,0.338217857,0.412952566,0.272726246,0.291461482
0.886061948,1,0.437462607,0.497136298,0.493533898,0.599704104,0.244571762,0.138700962,0.403753141,0.427315429,0.262086894,0.2341548
0.766875497,1,0.605149491,0.386753485,0.468824433,0.483734895,0.216841904,0.206248726,0.42040193,0.408703867,0.196338231,0.164911323
0.596170003,1,0.690968095,0.352297175,0.451467704,0.422194831,0.211878888,0.232476467,0.407120428,0.3451655,0.126792876,0.101199369
0.483714853,1,0.736311089,0.400430404,0.406256142,0.383054933,0.22321,0.206307715,0.393087798,0.284350075,0.057930113,0.053976475
0.530176582,1,0.755436574,0.435057228,0.3414092,0.330547924,0.247444913,0.211945383,0.361280549,0.222013811,0.081523906,0.083221784
0.704506283,1,0.787840826,0.519396947,0.288931403,0.302056161,0.306143545,0.284614457,0.331565895,0.186775037,0.115341203,0.143994914
0.956363211,1,0.811829037,0.651386912,0.332665093,0.301044342,0.385402419,0.378702244,0.325717401,0.185777578,0.128329947,0.242981117
1,0.798805327,0.699457286,0.658565751,0.381014,0.261038207,0.362122845,0.337177058,0.240552665,0.130476587,0.08249557,0.26459804
1,0.671366338,0.591922448,0.603322759,0.414476461,0.281794201,0.316469207,0.256340044,0.178683684,0.095658484,0.047193421,0.250838668
1,0.590583963,0.542753371,0.529264215,0.437228089,0.317201514,0.275014057,0.176399608,0.139544062,0.08330078,0.063755012,0.242763585
1,0.521803436,0.480218659,0.441304759,0.441520371,0.337733011,0.231586988,0.12294726,0.103746615,0.086983654,0.055179584,0.233617114
1,0.437453127,0.413917783,0.375899442,0.420122582,0.340280294,0.177914741,0.137604449,0.088871827,0.076055526,0.041218655,0.206469431
1,0.381999157,0.3726003,0.393841771,0.428735583,0.342010811,0.122058697,0.169513371,0.116946671,0.095764121,0.079875529,0.190959446
1,0.41752152,0.431545056,0.493287508,0.475631749,0.347352818,0.129926811,0.191721121,0.158135342,0.107927973,0.129639517,0.170391094
1,0.453331298,0.442223112,0.526777954,0.437006476,0.274426372,0.171115163,0.178192681,0.17572848,0.113564346,0.138249625,0.190736516
1,0.423274134,0.392923874,0.512152909,0.341055108,0.178009217,0.185779391,0.160600677,0.17790567,0.11309688,0.120437998,0.181085627
1,0.371655857,0.284549724,0.48282616,0.291510703,0.13207375,0.188935907,0.180938452,0.18781683,0.123159159,0.102665308,0.177540791
1,0.325035582,0.18466214,0.432653628,0.305920741,0.156516494,0.221030586,0.212808734,0.202837025,0.135333773,0.111970089,0.160503391
1,0.280553257,0.226021487,0.391417947,0.329344798,0.225493659,0.241170809,0.203097812,0.182123911,0.140652578,0.108428928,0.162206801
1,0.245840418,0.304024952,0.370679505,0.317017591,0.314519373,0.286142729,0.176216914,0.175921009,0.140433591,0.099272983,0.176808958
1,0.237968163,0.360440271,0.357486503,0.287110851,0.370384494,0.30924706,0.145890817,0.167574891,0.13828793,0.083137511,0.171707207
1,0.379203748,0.438768844,0.38062078,0.312977198,0.40111531,0.317179945,0.117727433,0.155985628,0.150417346,0.131037357,0.151677954
1,0.540523086,0.587898135,0.544552393,0.435516439,0.343438303,0.292722044,0.06804646,0.119560267,0.143038595,0.203993244,0.106274939
1,0.79179047,0.779888667,0.795414221,0.509528856,0.254524174,0.264151883,0.112623858,0.146400854,0.131109292,0.220231261,0.164543664
0.893731072,1,0.948382869,0.954954858,0.505188688,0.302860494,0.214033481,0.1823075,0.163732268,0.112143234,0.200007602,0.245256191
0.754632833,1,0.993636461,0.931186907,0.446156223,0.203061742,0.159649518,0.20024637,0.14800498,0.096808426,0.201587049,0.282515637
0.784017045,0.95912553,1,0.899402812,0.42375637,0.1261933,0.083102739,0.191725034,0.160839078,0.108237677,0.17633581,0.327638153
0.927817138,0.818779739,1,0.943207252,0.459881846,0.139064591,0.082342349,0.175087228,0.211760675,0.151430541,0.158775764,0.351302918
1,0.524212745,0.923234698,0.870301993,0.451179202,0.203136354,0.148784642,0.15383817,0.212503202,0.150525403,0.109218146,0.301928524
1,0.569615098,0.818462019,0.755971547,0.38927307,0.262568868,0.173276916,0.136243335,0.17460089,0.121647876,0.084636628,0.238184035
1,0.750204516,0.741281664,0.705433534,0.331099175,0.242047429,0.168047243,0.140023909,0.154839023,0.117986939,0.121037367,0.190911907
1,0.864864482,0.64798899,0.793441249,0.44443122,0.241608542,0.172577379,0.147715368,0.1692799,0.130852163,0.166460335,0.161374529
1,0.918597445,0.520820007,0.880271471,0.569492964,0.267781687,0.182240133,0.15683505,0.175916447,0.114457755,0.193317021,0.173064885
0.945823835,1,0.383853655,0.964595976,0.714012992,0.349621247,0.212375604,0.217025031,0.209834522,0.088726332,0.218417935,0.229567526
0.617491153,1,0.628327989,0.885463642,0.620992067,0.34689352,0.216702162,0.249698493,0.247899943,0.159101702,0.227187179,0.285822569
0.37788323,1,0.858603279,0.706185602,0.439041499,0.249920881,0.206874104,0.234645131,0.249329883,0.206707189,0.238994022,0.3491258
0.447893507,1,0.868633964,0.532118173,0.372286308,0.198888989,0.236129359,0.181299318,0.228233285,0.232150433,0.193852777,0.350100296
0.569015594,1,0.77598493,0.41537885,0.381720719,0.239865198,0.191048459,0.13574805,0.204034834,0.257259026,0.124261872,0.333330787
0.6806861,1,0.664660975,0.352832209,0.358945397,0.267826701,0.163997796,0.108232931,0.229408732,0.293553511,0.212295675,0.327300006
0.8695952,1,0.656221545,0.374149494,0.321494198,0.274542238,0.174921223,0.167834251,0.379933392,0.485763628,0.426965198,0.377478167
1,0.940614593,0.74163698,0.464910443,0.255277722,0.267658901,0.161958902,0.242747101,0.548962312,0.763478546,0.612036149,0.42584949
1,0.818941895,0.729798327,0.55105208,0.387439372,0.290780979,0.180046346,0.151117236,0.482713415,0.761643166,0.552781044,0.423777824
1,0.79174589,0.73143807,0.668007659,0.486974748,0.39522322,0.235489363,0.182669537,0.485665709,0.769953554,0.454012296,0.382229889
1,0.745036606,0.553622527,0.539809623,0.340574762,0.272892215,0.289199844,0.339387613,0.464659868,0.805210107,0.438045706,0.41355675
0.930852803,1,0.557195437,0.337932185,0.233135399,0.181571381,0.258525886,0.345652614,0.53825167,0.718047793,0.456212275,0.400426265
0.832621659,1,0.490251807,0.171955386,0.142737821,0.189176665,0.236318724,0.213127296,0.348900241,0.524208341,0.490158326,0.347106689
0.688818601,1,0.500950772,0.081795277,0.203317578,0.38943052,0.338271508,0.172425226,0.221290754,0.527319656,0.624378579,0.291175728
0.633149863,1,0.526533649,0.090843301,0.283842705,0.53841585,0.343668159,0.113882181,0.155224506,0.523987089,0.711634668,0.363518788
0.644258237,1,0.563591362,0.107510049,0.346096476,0.657307877,0.509358652,0.17063264,0.115160451,0.514945239,0.805715685,0.469949075
0.662035886,1,0.564542354,0.153757915,0.341084902,0.415448893,0.176548596,0.139198655,0.148753934,0.434480454,0.792479716,0.601040864
0.721254752,1,0.586379604,0.219032464,0.409041003,0.560889323,0.324570124,0.111166891,0.177388443,0.302889904,0.695645626,0.647102723
0.679064591,1,0.620497878,0.231665293,0.429257668,0.510171435,0.249320665,0.092829208,0.105870117,0.308635348,0.713558565,0.558918516
0.599385097,1,0.661193533,0.234386456,0.343778563,0.54378242,0.290789423,0.083433048,0.116214666,0.458695267,0.866031923,0.534042954
0.411608709,0.80663054,0.545548918,0.205338402,0.251524974,0.497491524,0.265790227,0.087184855,0.16826254,0.630568451,1,0.489828728
0.362803368,0.593336311,0.390681177,0.174911442,0.233035697,0.415156982,0.270120776,0.088348425,0.099440761,0.577169899,1,0.533808352
0.387626291,0.562953683,0.380440011,0.169852582,0.256592909,0.375114569,0.219268304,0.074368833,0.064939201,0.583500843,1,0.528513462
0.291164642,0.508673267,0.364973554,0.167848737,0.223706679,0.347037994,0.234237402,0.099724119,0.070352311,0.571268623,1,0.525585779
0.286611589,0.435475928,0.350414901,0.152764523,0.191366161,0.303767165,0.251228121,0.118405937,0.113827068,0.490869134,1,0.571012672
0.27006617,0.451184754,0.351426625,0.123113013,0.149132175,0.275187235,0.258730949,0.170575506,0.10711963,0.493837413,1,0.588225606
0.286533586,0.465692915,0.303695278,0.079293532,0.162576746,0.370917677,0.335458552,0.194488043,0.103422065,0.48548374,1,0.577023048
0.291168934,0.367853868,0.26635604,0.093116424,0.185647346,0.2715287,0.256017988,0.208295672,0.196236758,0.427168954,1,0.562284734
0.487373743,0.476790963,0.360565036,0.204667745,0.248909322,0.342082344,0.399240382,0.300594936,0.264333391,0.616220143,1,0.644120484
0.561019275,0.768376011,0.47490054,0.221198012,0.195515709,0.217313007,0.280016161,0.256820963,0.303836588,0.779354025,1,0.569995301
0.522624782,0.799090097,0.543489503,0.257558442,0.220545685,0.177726274,0.286307909,0.20884463,0.253924218,0.666504384,1,0.466336012
0.609862502,0.812330836,0.565662163,0.360387362,0.253763578,0.253537011,0.436072315,0.298082322,0.284036383,0.561135393,1,0.59589679
0.945698039,0.822678207,0.552864347,0.595192394,0.308044427,0.248321181,0.449062521,0.250445216,0.285311219,0.376735758,1,0.648904755
0.590701686,0.437887555,0.402506994,0.381737161,0.195919911,0.115345283,0.173813411,0.108085241,0.241560139,0.407926459,0.89130231,1
0.458633713,0.458133302,0.423572389,0.333461002,0.127936241,0.108357733,0.128789245,0.119188311,0.207094215,0.256114338,0.705937161,1
0.62918715,0.412304676,0.324597357,0.250333704,0.126192022,0.079723755,0.092408703,0.10330536,0.222575439,0.232401193,0.676601098,1
0.477290409,0.312806107,0.231111376,0.218241713,0.117278319,0.061059716,0.077365214,0.100896146,0.217680122,0.265968753,0.763156755,1
0.398771241,0.279858343,0.25926695,0.206495129,0.083421291,0.06604066,0.099711764,0.108570221,0.228461516,0.27004533,0.622845647,1
0.626218923,0.255443644,0.246431061,0.200934182,0.080112863,0.060326114,0.096200276,0.088273914,0.205805276,0.183727066,0.572591199,1
0.543872748,0.227642068,0.20299659,0.165532641,0.087152325,0.062786633,0.079728678,0.069227708,0.215732747,0.153197471,0.598403151,1
0.487365209,0.19263172,0.180993945,0.121304307,0.054935589,0.058749259,0.07621604,0.08094878,0.244017403,0.155636124,0.563025398,1
0.55983757,0.181349702,0.139395204,0.10514691,0.048239799,0.058955042,0.082250413,0.099899349,0.249997766,0.165581502,0.5541222,1
0.551338567,0.172895018,0.116668743,0.09730726,0.038458291,0.077667822,0.103684481,0.118393192,0.24769385,0.16538007,0.592541152,1
0.482696814,0.126765154,0.135750834,0.110335776,0.045311991,0.07208698,0.120408026,0.137307406,0.237459794,0.149165135,0.6258286,1
0.449380884,0.124957453,0.12094598,0.107175623,0.05971071,0.078740551,0.103725214,0.142091179,0.268990362,0.199982685,0.662422795,1
0.44823251,0.113384537,0.099087265,0.122087278,0.068260593,0.066947693,0.082762593,0.155297584,0.291121115,0.253539233,0.741689243,1
0.513545885,0.167847117,0.090467382,0.190550328,0.182631018,0.118423276,0.047040076,0.13975817,0.254383641,0.193671264,0.672510594,1
0.698567114,0.416746558,0.221736314,0.356594629,0.478054339,0.28965776,0.086713948,0.131143622,0.211567749,0.16500162,0.683505038,1
0.535651189,0.92032611,0.480657568,0.580054483,0.919475814,0.541439694,0.139264793,0.135118081,0.225469619,0.273376018,0.778907813,1
0.845135914,1,0.573270203,0.589878904,0.959772801,0.539079311,0.105180492,0.097059162,0.176227935,0.255433776,0.622809472,0.853829989
0.809887642,1,0.594132887,0.605581444,0.898129567,0.447202994,0.065932816,0.085359357,0.16477655,0.174209691,0.40697436,0.689170466
0.622968218,1,0.608000707,0.73226181,0.927926143,0.441029663,0.068733013,0.075593294,0.1592664,0.246824897,0.464637981,0.707006818
0.718080575,1,0.60545782,0.643166933,0.918440175,0.502875443,0.06930659,0.067981001,0.17927962,0.254582226,0.52144121,0.633842321
0.639599073,1,0.654525531,0.548116105,0.778302122,0.431026315,0.063021743,0.065192717,0.156584326,0.207677591,0.320495334,0.39996775
0.608731217,1,0.645892163,0.388733166,0.675497623,0.362271115,0.054003314,0.054668599,0.104760761,0.110157064,0.231944225,0.325394207
0.618249381,1,0.611468139,0.421038588,0.664706726,0.362692166,0.052163451,0.054011431,0.108590312,0.151315688,0.283407022,0.330555353
0.553267796,1,0.558751476,0.428703423,0.672209269,0.419916808,0.085479565,0.064533646,0.138113891,0.183602212,0.286238782,0.278515936
0.670331593,1,0.535908865,0.46506718,0.713130189,0.452277749,0.10288661,0.052704558,0.117723349,0.190547446,0.263398946,0.246006256
0.730858831,1,0.564245998,0.493927251,0.839658297,0.491063382,0.094314497,0.066804612,0.112511076,0.203124247,0.284318669,0.237087328
0.667918117,1,0.559010655,0.445777355,0.834295551,0.492367443,0.074224053,0.068833133,0.154153501,0.200638624,0.315694283,0.298313028
0.659040375,1,0.492564752,0.410091286,0.694705307,0.450120161,0.135151433,0.090751583,0.166499327,0.157757322,0.325079173,0.309781269
0.602573019,1,0.508978635,0.433500019,0.571596057,0.259916127,0.21029903,0.162925175,0.259082501,0.199542003,0.264580334,0.235594194
0.516301802,0.724211595,0.640458149,0.896451241,1,0.525537046,0.18847449,0.171054141,0.170990011,0.168616094,0.278427324,0.454160185
0.481951569,0.539376202,0.71695363,1,0.894855251,0.425158512,0.183127245,0.136698746,0.147882524,0.188504275,0.391715774,0.661456365
0.443884065,0.569264152,0.915352937,1,0.539034094,0.152593635,0.16654258,0.116375519,0.156997818,0.166727696,0.455898152,0.689076723
0.328543069,0.527260797,0.899388325,1,0.537431693,0.210335555,0.181380745,0.106313432,0.12439726,0.109765108,0.345071238,0.480726143
0.460618109,0.508422503,1,0.993456174,0.721096049,0.329123748,0.127828851,0.114033973,0.092408666,0.082278159,0.413301677,0.677990584
0.396590783,0.366419462,0.916370192,1,0.491007006,0.194817526,0.145044011,0.102714248,0.075070358,0.075587213,0.406555484,0.614111598
0.420066485,0.351038944,0.871886152,1,0.386632575,0.119024939,0.13945315,0.098022645,0.107855464,0.114392171,0.430825539,0.691532158
0.455525466,0.465377255,1,0.933717529,0.374940418,0.146809954,0.199646672,0.086264917,0.076688874,0.152385169,0.504779425,0.751116808
0.388367034,0.52150783,1,0.785191354,0.385097529,0.219523617,0.152528184,0.078659377,0.106097196,0.153505543,0.421521615,0.688018415
0.545614354,0.692307683,1,0.82624246,0.573309134,0.323084323,0.25016603,0.170707251,0.172190962,0.170106259,0.377287454,0.615935286
0.597414612,0.705227918,1,0.475848017,0.438045134,0.15172204,0.246497251,0.127666733,0.192373895,0.179363598,0.217281264,0.40517919
0.803662455,0.552432095,1,0.715221928,0.620047872,0.410349219,0.218310208,0.14275427,0.16796918,0.178306735,0.464984958,0.893436941
0.646246513,0.342903198,0.647658988,0.694019003,0.41697612,0.250351277,0.16837405,0.10010224,0.121577999,0.108980193,0.538115542,1
0.57453508,0.334626138,0.613144014,0.89073594,0.630881598,0.197649273,0.149003241,0.078413724,0.127292618,0.152672201,0.599319919,1
0.625890185,0.363897341,0.436832039,0.811515091,0.554212152,0.20089274,0.143214293,0.10879977,0.090280313,0.143959178,0.639895922,1
0.610796535,0.494234272,0.240626556,0.698293353,0.596303282,0.215923225,0.274984522,0.178270488,0.058498966,0.117795814,0.620361738,1
0.745551251,0.725374629,0.349897365,0.679276442,0.505636304,0.303862686,0.318081878,0.21692653,0.105543631,0.092857096,0.59133316,1
1,0.596965921,0.366130638,0.345744915,0.222996833,0.13703616,0.173027523,0.143064854,0.093451734,0.050426655,0.388074139,0.974104008
1,0.778261694,0.516516182,0.507399687,0.286657924,0.160450344,0.211165652,0.219789288,0.286407204,0.190902934,0.533531542,0.823567129
0.806337535,0.652016877,0.472512034,0.446311758,0.248854947,0.143629114,0.15762213,0.29008218,0.490911325,0.327503561,0.522345268,1
0.943791945,0.457328734,0.404392563,0.375003464,0.140230377,0.146484996,0.124899387,0.302627047,0.517054773,0.317378999,0.408176024,1
1,0.945241118,0.865377859,0.588640128,0.166412592,0.218231262,0.213079933,0.516107356,0.942273104,0.573369242,0.653914024,0.893181651
1,0.987873292,0.660372998,0.503798377,0.234285737,0.145036625,0.165492027,0.398354766,0.750538613,0.471636537,0.463532881,0.963531428
1,0.690621612,0.382803081,0.259056611,0.15077787,0.111160558,0.110822042,0.24212869,0.426786843,0.239696077,0.262128498,0.757091073
1,0.83098761,0.52593985,0.37129381,0.13027638,0.107648601,0.09603294,0.249450439,0.402007887,0.258291506,0.249156648,0.425027721
1,0.855466515,0.561209437,0.261356376,0.139509736,0.133359305,0.112967746,0.276254111,0.410904711,0.21526685,0.306305545,0.688448435
1,0.760179908,0.478850132,0.261563027,0.140941993,0.079603551,0.082356448,0.232535823,0.416910432,0.310001384,0.176836829,0.679356325
0.970445793,1,0.759866409,0.454268445,0.212324067,0.125875256,0.118914869,0.326556183,0.530042956,0.321613182,0.163288026,0.427139403
0.855164663,1,0.924876959,0.57905349,0.163224392,0.074234483,0.136018455,0.306895173,0.619442387,0.368846186,0.228130151,0.528252057
0.976086751,1,0.845662504,0.476255945,0.097934052,0.091766807,0.136775754,0.232561233,0.536755471,0.33428832,0.176154489,0.596346383
1,0.886977913,0.789882035,0.442079474,0.119527224,0.097231513,0.171413602,0.269640367,0.554247414,0.348704225,0.093452729,0.446917644
1,0.557132715,0.675373845,0.366981036,0.106008254,0.114871285,0.218954925,0.295796127,0.459760254,0.347545472,0.120221227,0.485055874
1,0.678854221,0.730956148,0.366723904,0.259015007,0.307663897,0.245457637,0.260790386,0.317209966,0.240312482,0.120061697,0.390855649
0.93792516,1,0.758828501,0.445284546,0.267457482,0.244170852,0.207105831,0.255727761,0.302021417,0.189755146,0.109711985,0.262529968
0.716074285,1,0.800711027,0.46916381,0.311109635,0.293860518,0.215808575,0.159589522,0.203147533,0.106300114,0.054827119,0.142036439
0.629464901,1,0.854035419,0.478277022,0.367481177,0.338815671,0.213265082,0.118366439,0.181707239,0.091800723,0.038639168,0.175874504
0.743498737,1,0.792113378,0.474731649,0.272913022,0.299074883,0.179150854,0.123427332,0.23182264,0.152297657,0.047913501,0.192207882
0.737646509,1,0.850743629,0.462384075,0.231264793,0.345377765,0.206465746,0.169314521,0.30688236,0.202059242,0.077700913,0.160853952
0.716594851,1,0.877235976,0.385426269,0.285200074,0.431285212,0.242244533,0.210960453,0.30953058,0.213716652,0.075819024,0.158602975
0.647133355,1,0.808611901,0.315279336,0.249702948,0.301134294,0.167613829,0.142758707,0.258751831,0.172663853,0.074539294,0.144197428
0.569954391,1,0.73824441,0.262164714,0.219364859,0.21723839,0.09330799,0.146029701,0.263287821,0.174180895,0.057886531,0.183781979
0.687179567,1,0.659824987,0.207815217,0.165400402,0.25782825,0.117842865,0.144167339,0.264061887,0.166407594,0.056361384,0.176560999
0.758834848,1,0.678558226,0.239019429,0.269333552,0.402869748,0.225682813,0.109970894,0.25911966,0.134885997,0.032971806,0.153826488
0.956682431,1,0.748750469,0.355541585,0.42461848,0.550177355,0.283972788,0.164186248,0.284303269,0.152183423,0.024570504,0.197892601
0.743330192,1,0.691336296,0.269861327,0.273695953,0.367145338,0.160302648,0.134677363,0.226120542,0.130811203,0.048861804,0.148352431
0.597120398,1,0.707926855,0.241847709,0.211256059,0.291503743,0.109150494,0.119752312,0.211567688,0.133691252,0.058503468,0.106553231
0.564944939,1,0.695769699,0.264562875,0.25282322,0.287218708,0.158362208,0.099271254,0.199919932,0.130021441,0.046587201,0.098698347
0.668142603,1,0.689992543,0.302756841,0.317212629,0.335456215,0.158736003,0.100746755,0.178259471,0.1246253,0.063183485,0.099115376
0.699388187,1,0.756524951,0.403075837,0.380056746,0.396873619,0.194551522,0.088279365,0.195156663,0.123944775,0.051455126,0.138930567
0.633971286,1,0.827861522,0.478800808,0.316021623,0.388714889,0.212197183,0.118717103,0.203777274,0.132142074,0.04501646,0.156034128
0.559452499,1,0.832227984,0.439154076,0.270405254,0.323454588,0.169149645,0.113339102,0.168269979,0.11701821,0.066338789,0.139023572
0.597068845,1,0.808939741,0.384939223,0.296467779,0.3094784,0.156551967,0.139254343,0.17684705,0.12874353,0.080463821,0.195358387
0.794662521,1,0.81958792,0.271333304,0.420996808,0.446541527,0.256024586,0.175052899,0.266213318,0.178918808,0.095928697,0.190957141
0.982899322,1,0.748747897,0.183333915,0.540993543,0.574265868,0.310264987,0.179248206,0.280153383,0.195030867,0.116516408,0.193009412
0.944930816,1,0.65626371,0.382017421,0.465875442,0.457598737,0.23689212,0.119720316,0.249070379,0.169938007,0.077843559,0.271129124
0.775517848,1,0.661527918,0.346949135,0.354964543,0.31819464,0.133059659,0.119145223,0.214055275,0.136891675,0.041239805,0.206081772
0.732741324,1,0.601388176,0.275336678,0.243978226,0.195000851,0.08770996,0.086923767,0.149559132,0.086450258,0.033617766,0.159707334
0.70431071,1,0.577569856,0.1496512,0.159004515,0.13389873,0.068689646,0.062149445,0.109684152,0.067094447,0.044687368,0.124092372
0.739715842,1,0.497408645,0.109163932,0.115997312,0.136200238,0.068643595,0.07032365,0.100481614,0.06182941,0.044792566,0.143533975
0.756141161,1,0.397107618,0.140875358,0.131557846,0.165516388,0.086266679,0.066940577,0.089246631,0.054372159,0.059292972,0.150579995
0.79669126,1,0.365903995,0.229220594,0.185359531,0.163111877,0.08788343,0.079016832,0.089153834,0.056784272,0.048360402,0.173982003
0.796386523,1,0.474042481,0.264347036,0.16343096,0.145635167,0.095173606,0.051636578,0.110636639,0.081483717,0.045540512,0.19368814
0.832892573,1,0.542812416,0.241905456,0.137422069,0.162031219,0.088543776,0.074581765,0.132364167,0.101636708,0.050610882,0.222853216
0.830324377,1,0.545029219,0.217787089,0.096075992,0.148993648,0.087837009,0.070353745,0.119522944,0.087615324,0.053726269,0.20879315
0.819918774,1,0.511418759,0.197066007,0.096509652,0.119664845,0.072463587,0.036817187,0.078673805,0.068713252,0.046785968,0.170107361
0.877102922,1,0.465552996,0.210654375,0.078972492,0.101245343,0.078575491,0.059816463,0.069955125,0.058764576,0.054495309,0.180193985
